;US BONDS 10Y;GERMAN BONDS 10Y;S&P 500;EUROSTOXX 50;NIKKEI;MSCI Emerging;Commodities (CRB);Iboxx HY US;Iboxx HY EUR;Emerging Debt
26/06/2006;1.49679927;1.426114362;1.077394694;1.255469391;1.803037251;3.599821988;3.280363914;1.244447822;1.432311145;2.497394457
27/06/2006;1.499779057;1.427231064;1.068503383;1.246003521;1.773954338;3.634033381;3.277697957;1.245321469;1.427543534;2.493699817
28/06/2006;1.496745232;1.426623264;1.075424089;1.245391968;1.787224159;3.643424654;3.288845721;1.246772076;1.428453781;2.500918316
29/06/2006;1.501444426;1.430903407;1.096675955;1.271702981;1.842083577;3.721306965;3.329019065;1.249280362;1.431733017;2.51420883
30/06/2006;1.508149478;1.430152003;1.094198928;1.297309532;1.845188381;3.844842708;3.368995883;1.25409638;1.436621311;2.533657719
03/07/2006;1.507361405;1.428621933;1.101944117;1.301515407;1.874862747;3.904448705;3.368297606;1.254413492;1.439843149;2.5432254
04/07/2006;1.507478197;1.430314672;1.102029497;1.304805712;1.875008013;3.924038176;3.368059501;1.254324817;1.442111288;2.543045619
05/07/2006;1.499857453;1.423952591;1.094840102;1.285768199;1.837667756;3.837833099;3.403908736;1.253658994;1.441200639;2.532623839
06/07/2006;1.503698415;1.425788277;1.097487833;1.302525768;1.839483852;3.857521651;3.433337435;1.252896704;1.440127446;2.545740613
07/07/2006;1.508972569;1.432083372;1.090941714;1.298017555;1.809348808;3.86733113;3.386717809;1.254152367;1.44094275;2.553734334
10/07/2006;1.509603793;1.429244821;1.092906233;1.304695794;1.846101515;3.889886541;3.374012532;1.254648535;1.442035885;2.560504433
11/07/2006;1.51258561;1.434390086;1.097481675;1.288130098;1.846242026;3.873923916;3.409319838;1.255518264;1.443275836;2.567608586
12/07/2006;1.512699908;1.429605523;1.085581397;1.290709644;1.811196408;3.873312309;3.432349001;1.25609888;1.443173563;2.56353559
13/07/2006;1.51568447;1.435760994;1.067897147;1.267404154;1.771379836;3.78011388;3.464636947;1.255817062;1.442054701;2.556096165
14/07/2006;1.517235696;1.442061343;1.063486595;1.24728695;1.752439407;3.718727749;3.477507073;1.255534928;1.441040078;2.5559239
17/07/2006;1.516727894;1.441100846;1.062238632;1.244384226;1.754007148;3.654487343;3.381748911;1.254880608;1.440689432;2.556465437
18/07/2006;1.510247938;1.439484777;1.066815622;1.240223449;1.738669869;3.661229148;3.328825664;1.25440647;1.44129836;2.558267405
19/07/2006;1.518110415;1.442476079;1.081241689;1.272605762;1.772203455;3.715103419;3.339333815;1.256236947;1.441292423;2.574509697
20/07/2006;1.521383843;1.443019842;1.074263819;1.275897755;1.764602978;3.782043;3.316272906;1.258066771;1.445496594;2.583059816
21/07/2006;1.520640981;1.44730796;1.066205179;1.264286609;1.754550822;3.755609467;3.307683793;1.258167565;1.445489832;2.585751564
24/07/2006;1.520994444;1.446780113;1.085944944;1.291200315;1.786564424;3.764587944;3.338529688;1.257223081;1.447925922;2.589391011
25/07/2006;1.519390279;1.446171934;1.089455043;1.291655318;1.806441858;3.806869807;3.319580752;1.254732279;1.454892183;2.590784518
26/07/2006;1.522378248;1.44397892;1.091044515;1.295305257;1.783873753;3.814190952;3.331556318;1.255697188;1.455641619;2.602708582
27/07/2006;1.522495787;1.447692348;1.090269916;1.310315831;1.812656827;3.893538566;3.355489845;1.255893706;1.456298005;2.60849282
28/07/2006;1.527780157;1.451405943;1.100634053;1.321067863;1.845057035;3.890942493;3.350303738;1.25628179;1.456288271;2.613556078
31/07/2006;1.528703274;1.452025595;1.098742052;1.312136342;1.8418643;3.892705377;3.40949182;1.256866811;1.456178597;2.614327797
01/08/2006;1.528820464;1.45069558;1.094539319;1.296255221;1.828839095;3.857144957;3.407037871;1.256583057;1.454701812;2.612480375
02/08/2006;1.530659895;1.450661852;1.101053559;1.315533393;1.859444051;3.896668959;3.447571797;1.258409286;1.45521068;2.621310054
03/08/2006;1.531063178;1.446158921;1.103714945;1.305687475;1.856099315;3.900231268;3.411144894;1.259371328;1.455856108;2.624330071
04/08/2006;1.536635664;1.454052738;1.102726061;1.323192042;1.849008806;3.934530177;3.412489624;1.260907696;1.455841665;2.638340006
07/08/2006;1.53439087;1.454231;1.099753942;1.302166966;1.817779469;3.920917403;3.431639843;1.261001405;1.458819585;2.639073311
08/08/2006;1.535078067;1.455058743;1.095111197;1.305105189;1.837027021;3.941641291;3.420022958;1.261673029;1.459882957;2.641106096
09/08/2006;1.534618148;1.451706249;1.090690823;1.319772547;1.858088161;3.979441269;3.449143781;1.262250321;1.460370127;2.646822995
10/08/2006;1.534459784;1.45226096;1.094212632;1.308866353;1.864186172;3.958963937;3.394148207;1.261977757;1.460148468;2.642951059
11/08/2006;1.530278116;1.447190277;1.091521263;1.309331786;1.861371693;3.961407739;3.360248427;1.261992844;1.460145202;2.642302752
14/08/2006;1.527214601;1.444813886;1.092656535;1.325659918;1.890526504;3.95147317;3.305260408;1.261270967;1.460559572;2.639497289
15/08/2006;1.533954841;1.448398322;1.105188944;1.345326068;1.913428939;3.965565451;3.304953516;1.261381924;1.460903416;2.647743354
16/08/2006;1.540121209;1.452704869;1.114938942;1.35041713;1.931424263;4.023512883;3.293274603;1.263793098;1.463092314;2.663161908
17/08/2006;1.539675617;1.454270129;1.116753166;1.354797838;1.921505389;4.039948718;3.236482501;1.266491471;1.464392292;2.66530989
18/08/2006;1.542680483;1.456412954;1.121991257;1.35028852;1.927612727;4.007450419;3.242892707;1.266985557;1.464389058;2.663692049
21/08/2006;1.54421995;1.460678034;1.118202113;1.345293206;1.915557675;3.980805674;3.274617854;1.265975874;1.465415096;2.664465725
22/08/2006;1.544925029;1.4675865;1.118074292;1.351454026;1.93666539;4.004062743;3.286326831;1.265703416;1.466933431;2.664524081
23/08/2006;1.544191462;1.465976789;1.114521126;1.340182304;1.925965474;3.969941577;3.267435582;1.266580201;1.466756077;2.659163033
24/08/2006;1.544608099;1.467976412;1.113114517;1.348122018;1.910090336;3.943905639;3.281406474;1.267073389;1.467352454;2.654389546
25/08/2006;1.546174805;1.469975554;1.114493669;1.347878015;1.911412788;3.949826931;3.283066075;1.267565682;1.468502689;2.654836971
28/08/2006;1.545118137;1.469905629;1.120139638;1.357821269;1.899336938;3.947228403;3.219606327;1.267794897;1.469456707;2.655575955
29/08/2006;1.545821087;1.465837417;1.121306124;1.357221254;1.90906726;3.975053903;3.20071147;1.268669284;1.47027582;2.655597369
30/08/2006;1.548251137;1.469858962;1.12139853;1.361600585;1.903790359;4.004925838;3.194714694;1.270596871;1.472041407;2.6683433
31/08/2006;1.55154557;1.474026047;1.12191744;1.356377286;1.924910088;3.985474566;3.213800334;1.272141549;1.472350283;2.676738303
01/09/2006;1.552538348;1.476605165;1.128031247;1.361470458;1.938269894;4.013471523;3.17878153;1.272537787;1.473341449;2.677434691
04/09/2006;1.552922178;1.475669437;1.128310128;1.368217436;1.938749089;4.072589199;3.178155156;1.272287035;1.477512721;2.676907107
05/09/2006;1.548441279;1.471308983;1.130116528;1.359785533;1.955606362;4.069465464;3.195518955;1.273159643;1.478511169;2.680968993
06/09/2006;1.546554164;1.466371995;1.120110221;1.345294872;1.930653671;4.025919651;3.180106382;1.274129934;1.476814653;2.675185886
07/09/2006;1.547259778;1.469241631;1.114615968;1.332583623;1.912171455;3.974473788;3.162487719;1.274143727;1.476560754;2.672394231
08/09/2006;1.549981829;1.472111738;1.117285951;1.336614023;1.921913381;3.971205772;3.131232661;1.274827415;1.476819186;2.675983199
11/09/2006;1.547490198;1.470601721;1.118642099;1.334811919;1.897270446;3.892016885;3.066848062;1.27620852;1.476716397;2.66598788
12/09/2006;1.549924993;1.467109219;1.130138883;1.350604037;1.914138276;3.917850961;3.037467752;1.278614044;1.476113691;2.66907643
13/09/2006;1.551207515;1.471426702;1.133637882;1.355328657;1.898754193;3.956959869;3.043212296;1.281019255;1.476386442;2.675587294
14/09/2006;1.548166937;1.472272835;1.134159232;1.353664031;1.901244609;3.966576771;3.002116112;1.280649557;1.476994536;2.6725353
15/09/2006;1.547431567;1.474565744;1.136600911;1.358037195;1.897905286;3.978614755;2.995190663;1.281045161;1.467037962;2.675687254
18/09/2006;1.546377779;1.467844804;1.13859296;1.357668651;1.90550825;4.034152168;3.01376092;1.281275275;1.466113625;2.674093116
19/09/2006;1.554291339;1.473611178;1.135486553;1.347132496;1.89063354;4.031236447;2.964016529;1.281670715;1.466716652;2.676049337
20/09/2006;1.55470904;1.475036352;1.140703862;1.368893355;1.9040114;4.011017112;2.940973811;1.282448254;1.468350064;2.676733839
21/09/2006;1.562912526;1.475738068;1.135462108;1.376109605;1.885633705;3.994069463;2.977238053;1.283416926;1.4693199;2.665602372
22/09/2006;1.568232666;1.484689771;1.131935633;1.357763667;1.864140693;3.944267011;2.943305446;1.283333011;1.469746365;2.669304909
25/09/2006;1.572370297;1.488531661;1.140534574;1.362715415;1.883143844;3.933062964;2.942388346;1.284323639;1.471324837;2.674763915
26/09/2006;1.569615084;1.489233517;1.150025023;1.379870731;1.886929988;3.960061793;2.952385998;1.284526222;1.471778288;2.681634538
27/09/2006;1.569167858;1.48732933;1.150974405;1.388152396;1.919637623;4.000800981;2.978159129;1.286449695;1.472704639;2.686344828
28/09/2006;1.566701718;1.485715274;1.150643019;1.388267933;1.934712725;4.023981072;2.986329043;1.286653215;1.472793873;2.688461523
29/09/2006;1.565389789;1.483811679;1.149243838;1.389807004;1.935522828;4.011429554;2.990919674;1.287143836;1.473179498;2.685488041
02/10/2006;1.567808741;1.48694201;1.145263189;1.387318216;1.948081692;4.025903701;2.95016604;1.312516206;1.483443469;2.691146554
03/10/2006;1.567940089;1.481995721;1.147709632;1.383524914;1.954213548;3.998254125;2.889420887;1.313196475;1.483282323;2.686242724
04/10/2006;1.573557957;1.48661322;1.160629016;1.396077264;1.965149842;3.991035118;2.915061807;1.314929088;1.484442031;2.697228547
05/10/2006;1.568787514;1.484859269;1.16285866;1.404729357;1.97803948;4.044953401;2.951599119;1.317715656;1.485500955;2.701286314
06/10/2006;1.559687505;1.481512916;1.161251915;1.404144144;1.974580906;4.039802713;2.973632506;1.318593097;1.485648925;2.695875403
09/10/2006;1.560103848;1.480458809;1.161989489;1.405228978;1.961866184;4.032787096;3.036128848;1.31836035;1.486313624;2.695399551
10/10/2006;1.555041229;1.474789271;1.163373851;1.412461148;1.989172642;4.052437801;2.991020525;1.317612102;1.486897438;2.69290445
11/10/2006;1.551417724;1.475348987;1.161975455;1.414358152;1.978434024;4.050223387;3.003979216;1.31743334;1.48762679;2.689577939
12/10/2006;1.552424949;1.476062673;1.172131724;1.426219829;1.989521205;4.074030415;3.007881961;1.319076945;1.489206213;2.695291825
13/10/2006;1.549965506;1.473006229;1.174590514;1.425638816;2.000480512;4.141724613;3.053540098;1.319574477;1.490140339;2.695614933
16/10/2006;1.552409765;1.473261645;1.177049127;1.426026402;2.008298943;4.166702688;3.116111394;1.320016571;1.490992003;2.703254855
17/10/2006;1.553995913;1.476441863;1.173519012;1.407656368;1.997048995;4.138224608;3.103682073;1.320800685;1.491820126;2.70350224
18/10/2006;1.554715235;1.474690088;1.174267581;1.423438961;2.011002732;4.153186634;3.074904253;1.321680168;1.492519475;2.711263252
19/10/2006;1.55312219;1.471632186;1.175872222;1.421789546;1.99676237;4.160687553;3.106062738;1.321223141;1.493270605;2.712854495
20/10/2006;1.552974702;1.472636966;1.176621444;1.425123921;2.000583021;4.158743686;3.08999673;1.321148332;1.494653005;2.711096423
23/10/2006;1.549929467;1.468830649;1.181866742;1.433700049;2.032456762;4.142804142;3.089024806;1.320160099;1.495488368;2.702796661
24/10/2006;1.549781582;1.469109717;1.185399834;1.432404454;2.02900213;4.158441827;3.102027107;1.320276212;1.495728361;2.705169004
25/10/2006;1.554550801;1.468082716;1.189353171;1.433604176;2.028537623;4.180961154;3.151380711;1.321060644;1.496157645;2.71532344
26/10/2006;1.56047786;1.470539862;1.192673775;1.436941776;2.033013826;4.206261349;3.146216172;1.322226662;1.497131333;2.726549623
27/10/2006;1.564670788;1.475756543;1.185725382;1.432444435;1.990939476;4.196951213;3.15377569;1.324251637;1.498592155;2.731349116
30/10/2006;1.565101313;1.478050651;1.18476643;1.428919533;1.981341904;4.151917947;3.109187506;1.325555588;1.499703577;2.729480474
31/10/2006;1.57219036;1.484577522;1.184875419;1.429050982;1.9724185;4.19435081;3.10765512;1.322047472;1.502155378;2.7353412
01/11/2006;1.576676921;1.488927479;1.176201184;1.432745064;1.958681069;4.236296293;3.118854144;1.321592875;1.489486228;2.744106197
02/11/2006;1.573636925;1.484850266;1.174808594;1.418980633;1.965494994;4.231637287;3.146419586;1.323807222;1.489660371;2.740700897
03/11/2006;1.561624462;1.481935815;1.172559584;1.423031653;1.970490128;4.260575451;3.155803565;1.323256469;1.490049781;2.7329544
06/11/2006;1.562633224;1.479582348;1.185956912;1.444808399;1.997583465;4.284141509;3.169407749;1.324941547;1.503707042;2.735668759
07/11/2006;1.567987837;1.485676225;1.19055764;1.454561497;1.978501231;4.316977501;3.178794572;1.327059709;1.504151249;2.741177976
08/11/2006;1.570736673;1.483340246;1.19280964;1.454335553;1.963059904;4.306250683;3.182722991;1.327937709;1.504268958;2.744281677
09/11/2006;1.571169494;1.485801363;1.186495388;1.454114322;1.94813704;4.337518852;3.212131635;1.329292693;1.50472299;2.745631499
10/11/2006;1.57449881;1.489280581;1.187246813;1.451394205;1.941023445;4.340350929;3.139621665;1.330361501;1.50511128;2.748139778
13/11/2006;1.573191121;1.487361188;1.190359727;1.460351586;1.936084436;4.330599232;3.113171862;1.330993579;1.506039284;2.746394861
14/11/2006;1.576521783;1.489532864;1.198824642;1.457984982;1.978591423;4.367322318;3.126200832;1.332252668;1.510813113;2.753741605
15/11/2006;1.571449566;1.487050619;1.202151666;1.466679877;1.973952211;4.369137927;3.139232151;1.332558485;1.507043691;2.753347533
16/11/2006;1.567535617;1.486895273;1.205264752;1.468238535;1.960193141;4.383964418;3.099454897;1.332768956;1.507423706;2.748623684
17/11/2006;1.573764483;1.489358004;1.205159752;1.458383395;1.939265438;4.345576543;3.101557859;1.332883732;1.507418245;2.748856963
20/11/2006;1.575063353;1.492092348;1.205917613;1.464491657;1.907735849;4.3467284;3.111512265;1.333323318;1.508127112;2.748484984
21/11/2006;1.576946119;1.492227974;1.206885755;1.465696152;1.904911653;4.380814742;3.162808125;1.333056899;1.508556292;2.753144155
22/11/2006;1.578249296;1.492654692;1.208927323;1.464757904;1.907561309;4.42795489;3.143052957;1.332123584;1.508864006;2.751732299
23/11/2006;1.578392754;1.489588206;1.20903721;1.460963407;1.9077347;4.436052774;3.14333865;1.332047793;1.509162907;2.75157574
24/11/2006;1.579696273;1.495837381;1.204423912;1.447890616;1.88496367;4.4431682;3.143624369;1.332829381;1.515247853;2.753182786
27/11/2006;1.581577496;1.492750741;1.188010851;1.424361013;1.893301781;4.443228568;3.210105568;1.332125403;1.512477217;2.743828635
28/11/2006;1.584042198;1.496090046;1.192405264;1.421274307;1.919426165;4.391014549;3.212220409;1.331668644;1.512434712;2.747447704
29/11/2006;1.582735462;1.493459023;1.204327007;1.438190399;1.955858888;4.460296099;3.232567801;1.332354773;1.512789216;2.754917031
30/11/2006;1.588682734;1.49694462;1.205080899;1.426535088;1.960341098;4.499123864;3.262035791;1.336372826;1.516559994;2.765898423
01/12/2006;1.593180964;1.500286001;1.203042822;1.406662894;1.96352069;4.507346422;3.25686343;1.336772541;1.516714562;2.762095515
04/12/2006;1.593034856;1.50011232;1.212181208;1.417764162;1.977365565;4.525333613;3.203030074;1.338445678;1.519748192;2.768193452
05/12/2006;1.592889355;1.49820871;1.217449126;1.4339754;1.976240335;4.571812179;3.208793863;1.341224531;1.520145883;2.774542956
06/12/2006;1.588679211;1.498199167;1.215840387;1.432319138;1.984903018;4.586477658;3.170773538;1.340385517;1.520883616;2.778112991
07/12/2006;1.588823182;1.495565911;1.210791899;1.437091031;1.988215382;4.586909022;3.163762699;1.34249721;1.521252697;2.781335873
08/12/2006;1.58141595;1.493368194;1.21197545;1.436865326;1.999880743;4.555914583;3.154923261;1.341275992;1.521097556;2.781496594
11/12/2006;1.585038346;1.491001717;1.216173353;1.450124715;2.013086188;4.536203751;3.152125397;1.343325066;1.521799267;2.786976162
12/12/2006;1.588960044;1.491138469;1.214779606;1.452759446;2.018102256;4.503802024;3.137811541;1.34591325;1.522387762;2.787541729
13/12/2006;1.580390825;1.490692371;1.216163803;1.465319629;2.024948059;4.506784372;3.14175127;1.343743509;1.522857449;2.786681354
14/12/2006;1.578511504;1.485150635;1.226301933;1.473631164;2.049960744;4.56213256;3.174921249;1.342913893;1.522662917;2.787695932
15/12/2006;1.578375652;1.483837741;1.226422129;1.479810404;2.052512774;4.587168149;3.144192214;1.343511979;1.522681424;2.789802641
18/12/2006;1.579422373;1.480919827;1.223798317;1.476340727;2.041620322;4.605518411;3.110417085;1.344355782;1.52369759;2.786938433
19/12/2006;1.578996677;1.476834591;1.225201101;1.467958783;2.031629428;4.534302424;3.125336568;1.344478741;1.523249344;2.789413607
20/12/2006;1.579152739;1.477418309;1.224470325;1.473435702;2.057182367;4.590970871;3.111031108;1.344887433;1.523842269;2.794579487
21/12/2006;1.584252293;1.475376156;1.219901778;1.471450948;2.057386818;4.592488555;3.098551462;1.346343155;1.523652403;2.796786229
22/12/2006;1.57685143;1.473918983;1.211916508;1.455959728;2.075108314;4.593295187;3.107998601;1.345327162;1.524026693;2.789672867
25/12/2006;1.577326752;1.474363277;1.212281824;1.456398608;2.075733829;4.586416162;3.108935467;1.345132721;1.52401944;2.789269674
26/12/2006;1.579230568;1.47451142;1.219653381;1.456544946;2.090587493;4.59486746;3.103764168;1.346874834;1.524017054;2.789805033
27/12/2006;1.573279987;1.471009069;1.226820019;1.478735653;2.099167021;4.656321584;3.093107565;1.346334515;1.525574742;2.791128759
28/12/2006;1.569656626;1.467944907;1.224170912;1.478529596;2.095847867;4.682097969;3.106217889;1.346175341;1.522226346;2.785811984
29/12/2006;1.568068489;1.467508206;1.219815306;1.478322673;2.091218883;4.694948855;3.106529999;1.347157375;1.525659191;2.783422686
01/01/2007;1.568543739;1.467952979;1.220185008;1.478770724;2.091852689;4.696092809;3.107471526;1.346968039;1.525659491;2.783031492
02/01/2007;1.570448764;1.472046219;1.220308279;1.496354664;2.092064022;4.766524702;3.107785464;1.347950717;1.526615253;2.785039057
03/01/2007;1.572932528;1.470291706;1.21722281;1.498636126;2.099467799;4.738852323;3.01113541;1.348739898;1.526890289;2.799304769
04/01/2007;1.577745973;1.472336411;1.219695691;1.494155371;2.111191986;4.666256989;2.980329919;1.349529022;1.526367734;2.798011763
05/01/2007;1.574989685;1.466781599;1.210412327;1.477578796;2.053808103;4.600543569;2.945858874;1.348987319;1.526151687;2.788125505
08/01/2007;1.574580301;1.468091275;1.215899158;1.474811943;2.069601516;4.574618633;2.930255119;1.348501661;1.526953764;2.78654509
09/01/2007;1.574734633;1.464872353;1.214311188;1.477447606;2.092195496;4.515784188;2.914068324;1.349194812;1.527776764;2.780286443
10/01/2007;1.573140185;1.463991565;1.21784417;1.464062732;2.062148806;4.461759811;2.941811701;1.35026727;1.527173274;2.778344094
11/01/2007;1.567756565;1.464571767;1.223524652;1.491264598;2.066015199;4.496170634;2.940265216;1.349438011;1.527745491;2.778094069
12/01/2007;1.564993869;1.458424079;1.231974063;1.493900148;2.080098218;4.551800286;2.980830063;1.349558663;1.528142114;2.777724591
15/01/2007;1.565443764;1.460598866;1.232328224;1.500031258;2.080696193;4.615415303;2.981686975;1.34934815;1.529252274;2.777291303
16/01/2007;1.567343572;1.462495324;1.230738689;1.492336941;2.091772253;4.60674046;2.967320891;1.350988771;1.530070306;2.783028857
17/01/2007;1.563995543;1.462635467;1.230856624;1.48392802;2.090793309;4.59979271;2.962109669;1.352628479;1.53096421;2.7870704
18/01/2007;1.567063877;1.459266354;1.226273705;1.480155062;2.104365372;4.615781199;2.964231223;1.354270609;1.532907505;2.783467777
19/01/2007;1.565176017;1.46057979;1.229388451;1.493484145;2.115580831;4.615229249;2.990171936;1.354677756;1.533411381;2.786856144
22/01/2007;1.566801607;1.465107088;1.224827962;1.481802757;2.110694668;4.650271931;3.022205483;1.356279223;1.534718805;2.785617439
23/01/2007;1.563454477;1.465250289;1.22879847;1.480878522;2.126635371;4.66089135;3.077488765;1.356971075;1.535280028;2.782749195
24/01/2007;1.563315573;1.462757905;1.238114589;1.498495208;2.146382021;4.712997487;3.063124692;1.357662854;1.535972734;2.782103006
25/01/2007;1.557925194;1.459532836;1.223684324;1.493647316;2.111838217;4.696805772;3.043257919;1.358164646;1.536312871;2.771836855
26/01/2007;1.557202144;1.458357435;1.222309959;1.485946778;2.120045297;4.642911897;3.052722706;1.357432;1.536957976;2.764515825
29/01/2007;1.556491311;1.455562197;1.221597077;1.492448498;2.130900304;4.605340665;2.994929687;1.356943161;1.537525004;2.7602931
30/01/2007;1.558102889;1.456730023;1.228351935;1.502940166;2.138456326;4.629518897;3.090599981;1.356685378;1.537092718;2.764252127
31/01/2007;1.562633941;1.458777197;1.236179604;1.495949971;2.118063399;4.639884105;3.120251872;1.354623969;1.536479957;2.770690502
01/02/2007;1.561619746;1.459360189;1.24294687;1.508941516;2.146224734;4.697475762;3.093040405;1.353987365;1.537159496;2.780784504
02/02/2007;1.56235633;1.462726954;1.244995637;1.514800678;2.135409653;4.733079963;3.093342723;1.355058629;1.537730513;2.783642291
05/02/2007;1.564857587;1.46652632;1.245999288;1.514886801;2.114109179;4.744937722;3.110764558;1.356182997;1.538941808;2.785388978
06/02/2007;1.569099349;1.466522651;1.245688277;1.516104984;2.119304615;4.778750139;3.10739688;1.357253551;1.539863638;2.794227122
07/02/2007;1.57158879;1.467105055;1.247953817;1.521605513;2.113338924;4.778260732;3.0856715;1.359462369;1.540529048;2.790421303
08/02/2007;1.572324968;1.465780478;1.246578562;1.514614316;2.102643202;4.759151349;3.115342422;1.361385542;1.541844178;2.790494128
09/02/2007;1.567509981;1.461229312;1.237263361;1.522260996;2.121102341;4.755270353;3.14318308;1.361790342;1.542582912;2.787129188
12/02/2007;1.565919941;1.459453776;1.233341111;1.509126853;2.121062194;4.691436119;3.076146296;1.363290583;1.54321129;2.785464095
13/02/2007;1.565195279;1.45798184;1.243324056;1.517490911;2.153589934;4.708935393;3.116852321;1.364739468;1.543143631;2.789374349
14/02/2007;1.573539121;1.460770942;1.251168487;1.52872024;2.184162524;4.776985992;3.107984561;1.365814739;1.543987697;2.804619865
15/02/2007;1.576031681;1.466929937;1.252147431;1.52529809;2.177148196;4.811652056;3.132169988;1.368117817;1.543944272;2.809090518
16/02/2007;1.577355218;1.46633956;1.25183694;1.520442079;2.174863869;4.821739475;3.150848424;1.370515514;1.545494781;2.810501217
19/02/2007;1.577817736;1.465154787;1.252204009;1.528038251;2.175501591;4.832623734;3.151772328;1.370309608;1.54657063;2.810078968
20/02/2007;1.579141906;1.465444802;1.254690115;1.522465889;2.185443672;4.818071117;3.130025013;1.373465373;1.54731023;2.810670731
21/02/2007;1.578126187;1.467790383;1.25373905;1.515824735;2.18999651;4.823898481;3.181798513;1.374060433;1.548141748;2.813104131
22/02/2007;1.57447735;1.463381886;1.252787786;1.518832104;2.213881407;4.856313718;3.224390568;1.375698499;1.548940653;2.812543316
23/02/2007;1.579897567;1.468077324;1.248190445;1.518980557;2.218437873;4.837308657;3.248606051;1.37676748;1.549026388;2.817690182
26/02/2007;1.585043381;1.474236699;1.24748222;1.530514145;2.221456382;4.837822308;3.256914723;1.377888303;1.549177337;2.818483941
27/02/2007;1.597491202;1.477612795;1.198428723;1.489524839;2.12904896;4.688992137;3.225966564;1.377534936;1.548860293;2.8084911
28/02/2007;1.59384159;1.478491432;1.210355284;1.464628429;2.132940763;4.606516227;3.218923451;1.373010204;1.545089763;2.813905235
01/03/2007;1.593998683;1.480253474;1.207043274;1.445093419;2.109332341;4.538167718;3.230278113;1.373132193;1.543493334;2.811172128
02/03/2007;1.598253319;1.481426822;1.190617126;1.438438724;2.056500639;4.515110861;3.153324516;1.371926029;1.543373263;2.809147489
05/03/2007;1.598429105;1.484654126;1.179367507;1.427764727;2.015108514;4.342680633;3.111922582;1.369349905;1.539111676;2.80350349
06/03/2007;1.597120458;1.485092851;1.199466029;1.436496005;2.065467016;4.448124805;3.147194724;1.365585098;1.537578965;2.809443671
07/03/2007;1.600205295;1.485531647;1.197649438;1.440930285;2.043020769;4.455911423;3.178792423;1.369401641;1.540389195;2.814489881
08/03/2007;1.600067879;1.484499724;1.207651142;1.459331586;2.087202018;4.544126338;3.193827966;1.37331218;1.542630755;2.819717761
09/03/2007;1.592019691;1.481996654;1.207985071;1.463410201;2.102681212;4.578108265;3.160999486;1.374663612;1.544853867;2.818788722
12/03/2007;1.595996673;1.484190267;1.210051808;1.457742391;2.114354915;4.609799995;3.137973446;1.375872937;1.546534364;2.82377825
13/03/2007;1.603184565;1.487863926;1.186736011;1.439259172;2.053295766;4.576269431;3.127225593;1.374854854;1.546158222;2.820233096
14/03/2007;1.600976178;1.49166866;1.195145785;1.398983453;2.045565032;4.49061847;3.123808131;1.372495265;1.543882051;2.821508849
15/03/2007;1.599677906;1.488293373;1.19676271;1.423518052;2.059219836;4.550207431;3.127818959;1.371583451;1.543708825;2.824248624
16/03/2007;1.59896569;1.488890486;1.193053666;1.424759125;2.046651864;4.54582521;3.137357351;1.372660822;1.543501999;2.82386841
19/03/2007;1.596827993;1.486708058;1.207711285;1.451422587;2.095015874;4.601264323;3.130970396;1.372672238;1.544311978;2.826493263
20/03/2007;1.599048069;1.488924546;1.214450752;1.462133719;2.108155511;4.625335499;3.134983899;1.372991741;1.544579088;2.829307497
21/03/2007;1.603321875;1.487166281;1.232926448;1.460831094;2.138966565;4.681178213;3.151900726;1.372364224;1.544923179;2.835724552
22/03/2007;1.596448554;1.485112736;1.233055057;1.49340258;2.151453564;4.744896196;3.203844961;1.373535585;1.546300315;2.835407663
23/03/2007;1.594267983;1.48011354;1.234884997;1.503390864;2.146138883;4.753977268;3.193117553;1.375085605;1.546495585;2.834800424
26/03/2007;1.597114722;1.480576721;1.233777793;1.48418574;2.142456973;4.763691104;3.203337687;1.375758465;1.547682798;2.836699955
27/03/2007;1.595226751;1.47793205;1.229850595;1.487620904;2.133576704;4.746565611;3.19444998;1.375509297;1.548180084;2.835748659
28/03/2007;1.595099612;1.477496867;1.220589594;1.477934019;2.100019495;4.703647149;3.226140772;1.375070808;1.547489948;2.834216825
29/03/2007;1.593505009;1.474556989;1.222428688;1.497407261;2.124784806;4.759885188;3.243080984;1.373970067;1.547625422;2.833879332
30/03/2007;1.591910491;1.472943195;1.222339524;1.498294949;2.114581202;4.784279254;3.234196306;1.374857698;1.547779534;2.836735756
02/04/2007;1.592714121;1.47312019;1.22444324;1.501689653;2.101792306;4.779480898;3.22785015;1.373646927;1.548026926;2.83714989
03/04/2007;1.590825044;1.469883755;1.236530873;1.521176032;2.138190556;4.826900337;3.218959951;1.373020073;1.548424403;2.839994931
04/04/2007;1.59275484;1.473282105;1.237730069;1.528633245;2.15743053;4.880364123;3.258062859;1.373434712;1.548943979;2.842647018
05/04/2007;1.590278194;1.470635225;1.241494032;1.532804119;2.153959564;4.89550397;3.262097635;1.373849312;1.549301347;2.843073927
06/04/2007;1.582219303;1.470790643;1.241625234;1.532966108;2.154187196;4.896114565;3.262442376;1.373791456;1.549298823;2.842954198
09/04/2007;1.583308761;1.471256947;1.243514734;1.533452124;2.176405656;4.928991351;3.261629809;1.374280319;1.549291147;2.837381057
10/04/2007;1.585533694;1.467723941;1.244924558;1.543469766;2.176635661;4.946888693;3.291528064;1.374600918;1.550996362;2.838142762
